,walk_length,in_giant_component,started_in_2core,distinct_sites,is_retroceding,c
0,2,False,False,2,True,1
1,1,False,False,1,False,1
2,2,False,False,2,True,1
3,2,False,False,2,True,1
4,1,False,False,1,False,1
5,2,False,False,2,True,1
6,1,False,False,1,False,1
7,2,False,False,2,True,1
8,2,False,False,2,True,1
9,1,False,False,1,False,1
10,2,False,False,2,True,1
11,2,False,False,2,True,1
12,1,False,False,1,False,1
13,2,False,False,2,True,1
14,6,False,False,4,True,1
15,1,False,False,1,False,1
16,4,False,False,3,True,1
17,1,False,False,1,False,1
18,2,False,False,2,True,1
19,6,True,False,3,True,1
20,1,False,False,1,False,1
21,1,False,False,1,False,1
22,1,False,False,1,False,1
23,1,False,False,1,False,1
24,2,False,False,2,True,1
25,4,False,False,3,True,1
26,1,False,False,1,False,1
27,1,False,False,1,False,1
28,2,False,False,2,True,1
29,2,False,False,2,True,1
30,1,False,False,1,False,1
31,2,False,False,2,True,1
32,8,False,False,3,True,1
33,6,False,False,4,True,1
34,1,False,False,1,False,1
35,1,False,False,1,False,1
36,2,False,False,2,True,1
37,2,False,False,2,True,1
38,6,False,False,4,False,1
39,1,False,False,1,False,1
40,1,False,False,1,False,1
41,1,False,False,1,False,1
42,1,False,False,1,False,1
43,1,False,False,1,False,1
44,2,True,False,2,True,1
45,16,False,False,7,False,1
46,16,False,False,5,False,1
47,6,True,False,3,True,1
48,6,False,False,3,True,1
49,2,False,False,2,True,1
50,1,False,False,1,False,1
51,2,False,False,2,True,1
52,1,False,False,1,False,1
53,1,False,False,1,False,1
54,2,False,False,2,True,1
55,1,False,False,1,False,1
56,1,False,False,1,False,1
57,1,False,False,1,False,1
58,6,True,True,4,True,1
59,12,False,False,4,False,1
60,1,False,False,1,False,1
61,2,False,False,2,True,1
62,2,False,False,2,True,1
63,2,False,False,2,True,1
64,1,False,False,1,False,1
65,2,False,False,2,True,1
66,1,False,False,1,False,1
67,1,False,False,1,False,1
68,6,False,False,3,True,1
69,1,False,False,1,False,1
70,1,False,False,1,False,1
71,4,False,False,3,True,1
72,2,False,False,2,True,1
73,1,False,False,1,False,1
74,6,True,False,3,True,1
75,1,False,False,1,False,1
76,2,False,False,2,True,1
77,2,False,False,2,True,1
78,4,False,False,3,True,1
79,1,False,False,1,False,1
80,1,False,False,1,False,1
81,1,False,False,1,False,1
82,1,False,False,1,False,1
83,2,False,False,2,True,1
84,2,False,False,2,True,1
85,2,False,False,2,True,1
86,2,False,False,2,True,1
87,1,False,False,1,False,1
88,2,False,False,2,True,1
89,2,False,False,2,True,1
90,1,False,False,1,False,1
91,1,False,False,1,False,1
92,1,False,False,1,False,1
93,2,False,False,2,True,1
94,1,False,False,1,False,1
95,1,False,False,1,False,1
96,1,False,False,1,False,1
97,2,False,False,2,True,1
98,1,False,False,1,False,1
99,2,False,False,2,True,1
100,1,False,False,1,False,1
101,1,False,False,1,False,1
102,2,False,False,2,True,1
103,1,False,False,1,False,1
104,1,False,False,1,False,1
105,1,False,False,1,False,1
106,2,False,False,2,True,1
107,2,False,False,2,True,1
108,2,False,False,2,True,1
109,2,False,False,2,True,1
110,1,False,False,1,False,1
111,1,False,False,1,False,1
112,34,False,False,5,False,1
113,1,False,False,1,False,1
114,8,False,False,4,True,1
115,2,False,False,2,True,1
116,2,False,False,2,True,1
117,1,False,False,1,False,1
118,2,False,False,2,True,1
119,1,False,False,1,False,1
120,6,False,False,4,False,1
121,2,False,False,2,True,1
122,2,False,False,2,True,1
123,1,False,False,1,False,1
124,2,False,False,2,True,1
125,1,False,False,1,False,1
126,6,True,False,3,True,1
127,2,False,False,2,True,1
128,1,False,False,1,False,1
129,4,True,False,3,True,1
130,172,False,False,9,False,1
131,2,False,False,2,True,1
132,2,False,False,2,True,1
133,2,False,False,2,True,1
134,1,False,False,1,False,1
135,28,True,False,10,False,1
136,4,False,False,3,True,1
137,2,False,False,2,True,1
138,1,False,False,1,False,1
139,20,False,False,6,False,1
140,1,False,False,1,False,1
141,1,False,False,1,False,1
142,2,False,False,2,True,1
143,260,True,False,36,False,1
144,2,True,False,2,True,1
145,2,False,False,2,True,1
146,1,False,False,1,False,1
147,1,False,False,1,False,1
148,2,False,False,2,True,1
149,1,False,False,1,False,1
150,26,False,False,7,False,1
151,4,False,False,3,True,1
152,1,False,False,1,False,1
153,2,False,False,2,True,1
154,6,False,False,3,True,1
155,1,False,False,1,False,1
156,2,False,False,2,True,1
157,1,False,False,1,False,1
158,16,False,False,4,False,1
159,1,False,False,1,False,1
160,28,False,False,8,False,1
161,2,False,False,2,True,1
162,2,False,False,2,True,1
163,1,False,False,1,False,1
164,1,False,False,1,False,1
165,1,False,False,1,False,1
166,2,False,False,2,True,1
167,1,False,False,1,False,1
168,6,False,False,3,True,1
169,2,True,False,2,True,1
170,1,False,False,1,False,1
171,2,False,False,2,True,1
172,24,False,False,4,False,1
173,6,False,False,3,True,1
174,2,False,False,2,True,1
175,1,False,False,1,False,1
176,2,False,False,2,True,1
177,1,False,False,1,False,1
178,1,False,False,1,False,1
179,2,False,False,2,True,1
180,8,False,False,3,True,1
181,4,True,False,3,True,1
182,14,False,False,5,False,1
183,2,False,False,2,True,1
184,1,False,False,1,False,1
185,2,False,False,2,True,1
186,2,False,False,2,True,1
187,82,False,False,15,False,1
188,2,False,False,2,True,1
189,1,False,False,1,False,1
190,2,False,False,2,True,1
191,1,False,False,1,False,1
192,1,False,False,1,False,1
193,2,False,False,2,True,1
194,18,False,False,4,False,1
195,2,False,False,2,True,1
196,1,False,False,1,False,1
197,2,False,False,2,True,1
198,1,False,False,1,False,1
199,1,False,False,1,False,1
200,2,False,False,2,True,1
201,4,False,False,3,True,1
202,1,False,False,1,False,1
203,2,False,False,2,True,1
204,4,False,False,3,True,1
205,2,False,False,2,True,1
206,1,False,False,1,False,1
207,1,False,False,1,False,1
208,12,True,False,5,False,1
209,1,False,False,1,False,1
210,183,False,False,18,False,1
211,2,False,False,2,True,1
212,1,False,False,1,False,1
213,4,False,False,3,True,1
214,1,False,False,1,False,1
215,4,False,False,3,True,1
216,1,False,False,1,False,1
217,1,False,False,1,False,1
218,2,False,False,2,True,1
219,2,False,False,2,True,1
220,2,False,False,2,True,1
221,1,False,False,1,False,1
222,2,True,False,2,True,1
223,2,False,False,2,True,1
224,1,False,False,1,False,1
225,1,False,False,1,False,1
226,1,False,False,1,False,1
227,1,False,False,1,False,1
228,2,False,False,2,True,1
229,8,False,False,3,True,1
230,2,False,False,2,True,1
231,1,False,False,1,False,1
232,1,False,False,1,False,1
233,1,False,False,1,False,1
234,1,False,False,1,False,1
235,2,False,False,2,True,1
236,2,False,False,2,True,1
237,1,False,False,1,False,1
238,1,False,False,1,False,1
239,2,False,False,2,True,1
240,4,False,False,3,True,1
241,1,False,False,1,False,1
242,6,False,False,3,True,1
243,4,False,False,3,True,1
244,2,False,False,2,True,1
245,2,False,False,2,True,1
246,4,False,False,3,True,1
247,2,False,False,2,True,1
248,2,False,False,2,True,1
249,2,False,False,2,True,1
250,1,False,False,1,False,1
251,4,True,True,3,True,1
252,2,True,False,2,True,1
253,4,False,False,3,True,1
254,2,False,False,2,True,1
255,2,False,False,2,True,1
256,1,False,False,1,False,1
257,1,False,False,1,False,1
258,1,False,False,1,False,1
259,174,False,False,22,False,1
260,2,False,False,2,True,1
261,36,False,False,9,False,1
262,2,False,False,2,True,1
263,38,True,True,13,False,1
264,38,False,False,5,False,1
265,10,False,False,5,False,1
266,1,False,False,1,False,1
267,1,False,False,1,False,1
268,82,False,False,11,False,1
269,356,False,False,14,False,1
270,2,False,False,2,True,1
271,1,False,False,1,False,1
272,6,False,False,3,True,1
273,1,False,False,1,False,1
274,2,False,False,2,True,1
275,18,False,False,5,False,1
276,2,False,False,2,True,1
277,14,False,False,6,False,1
278,1,False,False,1,False,1
279,2,False,False,2,True,1
280,29,True,True,10,False,1
281,2,False,False,2,True,1
282,2,False,False,2,True,1
283,2,False,False,2,True,1
284,2,False,False,2,True,1
285,1,False,False,1,False,1
286,2,True,False,2,True,1
287,2,False,False,2,True,1
288,1,False,False,1,False,1
289,2,False,False,2,True,1
290,1,False,False,1,False,1
291,6,False,False,3,True,1
292,1,False,False,1,False,1
293,140,True,True,33,False,1
294,2,False,False,2,True,1
295,1,False,False,1,False,1
296,2,False,False,2,True,1
297,2,False,False,2,True,1
298,2,False,False,2,True,1
299,2,False,False,2,True,1
300,2,False,False,2,True,1
301,2,False,False,2,True,1
302,2,False,False,2,True,1
303,2,False,False,2,True,1
304,1,False,False,1,False,1
305,2,True,False,2,True,1
306,10,False,False,4,False,1
307,2,False,False,2,True,1
308,14,True,False,6,False,1
309,6,False,False,3,True,1
310,34,False,False,7,False,1
311,1,False,False,1,False,1
312,1,False,False,1,False,1
313,130,False,False,7,False,1
314,2,False,False,2,True,1
315,1,False,False,1,False,1
316,4,True,False,3,True,1
317,2,False,False,2,True,1
318,64,False,False,10,False,1
319,2,False,False,2,True,1
320,1,False,False,1,False,1
321,1,False,False,1,False,1
322,1,False,False,1,False,1
323,1,False,False,1,False,1
324,2,False,False,2,True,1
325,1,False,False,1,False,1
326,2,False,False,2,True,1
327,2,False,False,2,True,1
328,2,False,False,2,True,1
329,2,False,False,2,True,1
330,1,False,False,1,False,1
331,2,False,False,2,True,1
332,4,False,False,3,True,1
333,54,False,False,16,False,1
334,2,False,False,2,True,1
335,1,False,False,1,False,1
336,4,False,False,3,True,1
337,2,False,False,2,True,1
338,1,False,False,1,False,1
339,1,False,False,1,False,1
340,2,False,False,2,True,1
341,4,False,False,3,True,1
342,212,False,False,19,False,1
343,1,False,False,1,False,1
344,2,False,False,2,True,1
345,6,False,False,4,False,1
346,2,False,False,2,True,1
347,4,True,False,3,True,1
348,2,False,False,2,True,1
349,1,False,False,1,False,1
350,1,False,False,1,False,1
351,2,False,False,2,True,1
352,1,False,False,1,False,1
353,2,False,False,2,True,1
354,2,True,False,2,True,1
355,1,False,False,1,False,1
356,1,False,False,1,False,1
357,2,False,False,2,True,1
358,2,False,False,2,True,1
359,18,False,False,6,False,1
360,1,False,False,1,False,1
361,20,True,False,7,False,1
362,2,False,False,2,True,1
363,245,True,False,37,False,1
364,1,False,False,1,False,1
365,1,False,False,1,False,1
366,2,False,False,2,True,1
367,1,False,False,1,False,1
368,2,False,False,2,True,1
369,2,False,False,2,True,1
370,1,False,False,1,False,1
371,1,False,False,1,False,1
372,2,False,False,2,True,1
373,2,False,False,2,True,1
374,2,False,False,2,True,1
375,2,False,False,2,True,1
376,2,False,False,2,True,1
377,1,False,False,1,False,1
378,8,False,False,5,True,1
379,1,False,False,1,False,1
380,1,False,False,1,False,1
381,1,False,False,1,False,1
382,2,False,False,2,True,1
383,1,False,False,1,False,1
384,2,False,False,2,True,1
385,1,False,False,1,False,1
386,4,False,False,3,True,1
387,1,False,False,1,False,1
388,6,False,False,3,True,1
389,4,False,False,3,True,1
390,4,False,False,3,True,1
391,4,False,False,3,True,1
392,1,False,False,1,False,1
393,1,False,False,1,False,1
394,2,False,False,2,True,1
395,1,False,False,1,False,1
396,2,False,False,2,True,1
397,20,False,False,5,False,1
398,2,False,False,2,True,1
399,10,False,False,4,True,1
400,2,False,False,2,True,1
401,6,False,False,3,True,1
402,2,False,False,2,True,1
403,1,False,False,1,False,1
404,1,False,False,1,False,1
405,8,False,True,4,True,1
406,186,True,False,17,False,1
407,6,False,False,4,True,1
408,2,True,False,2,True,1
409,1,False,False,1,False,1
410,1,False,False,1,False,1
411,1,False,False,1,False,1
412,2,False,False,2,True,1
413,1,False,False,1,False,1
414,2,False,False,2,True,1
415,2,False,False,2,True,1
416,18,False,False,5,False,1
417,8,False,False,4,True,1
418,16,False,False,4,False,1
419,6,False,False,3,True,1
420,2,False,False,2,True,1
421,2,False,False,2,True,1
422,4,False,False,3,True,1
423,2,False,False,2,True,1
424,2,False,False,2,True,1
425,2,False,False,2,True,1
426,2,True,False,2,True,1
427,1,False,False,1,False,1
428,2,False,False,2,True,1
429,8,False,False,3,True,1
430,2,False,False,2,True,1
431,28,False,False,9,False,1
432,2,False,False,2,True,1
433,4,False,False,3,True,1
434,32,False,False,8,False,1
435,1,False,False,1,False,1
436,4,False,False,3,True,1
437,1,False,False,1,False,1
438,1,False,False,1,False,1
439,4,False,False,3,True,1
440,1,False,False,1,False,1
441,86,False,False,17,False,1
442,8,False,True,4,False,1
443,2,False,False,2,True,1
444,2,False,False,2,True,1
445,22,False,False,5,False,1
446,1,False,False,1,False,1
447,2,False,False,2,True,1
448,1,False,False,1,False,1
449,6,False,False,3,True,1
450,2,False,False,2,True,1
451,2,False,False,2,True,1
452,2,False,False,2,True,1
453,12,False,False,4,False,1
454,2,False,False,2,True,1
455,2,False,False,2,True,1
456,2,False,False,2,True,1
457,4,False,False,3,True,1
458,2,False,False,2,True,1
459,2,False,False,2,True,1
460,1,False,False,1,False,1
461,2,False,False,2,True,1
462,1,False,False,1,False,1
463,1,False,False,1,False,1
464,2,False,False,2,True,1
465,1,False,False,1,False,1
466,2,False,False,2,True,1
467,1,False,False,1,False,1
468,4,True,False,3,True,1
469,2,False,False,2,True,1
470,1,False,False,1,False,1
471,2,False,False,2,True,1
472,1,False,False,1,False,1
473,1,False,False,1,False,1
474,1,False,False,1,False,1
475,1,False,False,1,False,1
476,2,False,False,2,True,1
477,8,False,False,5,False,1
478,2,False,False,2,True,1
479,4,False,False,3,True,1
480,1,False,False,1,False,1
481,14,False,False,3,True,1
482,20,True,True,6,False,1
483,2,False,False,2,True,1
484,2,False,False,2,True,1
485,2,False,False,2,True,1
486,2,False,False,2,True,1
487,1,False,False,1,False,1
488,2,False,False,2,True,1
489,1,False,False,1,False,1
490,2,True,False,2,True,1
491,1,False,False,1,False,1
492,2,False,False,2,True,1
493,1,False,False,1,False,1
494,2,False,False,2,True,1
495,1,False,False,1,False,1
496,1,False,False,1,False,1
497,2,False,False,2,True,1
498,38,False,False,6,False,1
499,1,False,False,1,False,1
500,14,False,False,6,False,1
501,2,False,False,2,True,1
502,1,False,False,1,False,1
503,1,False,False,1,False,1
504,2,False,False,2,True,1
505,2,False,False,2,True,1
506,14,True,False,6,False,1
507,1,False,False,1,False,1
508,2,False,False,2,True,1
509,2,True,False,2,True,1
510,1,False,False,1,False,1
511,880,True,False,79,False,1
512,1,False,False,1,False,1
513,2,False,False,2,True,1
514,1,False,False,1,False,1
515,2,False,False,2,True,1
516,4,False,False,3,True,1
517,1,False,False,1,False,1
518,20,False,False,4,False,1
519,1,False,False,1,False,1
520,2,False,False,2,True,1
521,1,False,False,1,False,1
522,2,False,False,2,True,1
523,1,False,False,1,False,1
524,6,False,False,3,True,1
525,2,False,False,2,True,1
526,2,False,False,2,True,1
527,2,False,False,2,True,1
528,1,False,False,1,False,1
529,2,False,False,2,True,1
530,2,False,False,2,True,1
531,1,False,False,1,False,1
532,1,False,False,1,False,1
533,8,False,False,3,True,1
534,1,False,False,1,False,1
535,8,False,False,4,False,1
536,4,False,False,3,True,1
537,1,False,False,1,False,1
538,2,False,False,2,True,1
539,1,False,False,1,False,1
540,1,False,False,1,False,1
541,92,False,False,14,False,1
542,2,False,False,2,True,1
543,1,False,False,1,False,1
544,1,False,False,1,False,1
545,2,False,False,2,True,1
546,2,False,False,2,True,1
547,6,False,False,3,True,1
548,1,False,False,1,False,1
549,1,False,False,1,False,1
550,2,False,False,2,True,1
551,2,False,False,2,True,1
552,1,False,False,1,False,1
553,2,False,False,2,True,1
554,2,False,False,2,True,1
555,4,False,False,3,True,1
556,1,False,False,1,False,1
557,1,False,False,1,False,1
558,2,False,False,2,True,1
559,2,False,False,2,True,1
560,1,False,False,1,False,1
561,18,False,False,6,False,1
562,50,False,False,10,False,1
563,1,False,False,1,False,1
564,16,False,False,3,True,1
565,1,False,False,1,False,1
566,2,False,False,2,True,1
567,18,False,True,5,False,1
568,2,True,False,2,True,1
569,1,False,False,1,False,1
570,6,True,False,3,True,1
571,1,False,False,1,False,1
572,1,False,False,1,False,1
573,2,False,False,2,True,1
574,2,False,False,2,True,1
575,4,False,False,3,True,1
576,10,False,False,3,True,1
577,1,False,False,1,False,1
578,1,False,False,1,False,1
579,1,False,False,1,False,1
580,4,False,False,3,True,1
581,2,False,False,2,True,1
582,1,False,False,1,False,1
583,2,False,False,2,True,1
584,1,False,False,1,False,1
585,2,False,False,2,True,1
586,56,False,False,7,False,1
587,2,False,False,2,True,1
588,4,False,False,3,True,1
589,1,False,False,1,False,1
590,2,False,False,2,True,1
591,42,True,False,5,False,1
592,2,False,False,2,True,1
593,2,True,False,2,True,1
594,2,True,False,2,True,1
595,2,False,False,2,True,1
596,2,False,False,2,True,1
597,6,True,False,3,True,1
598,2,False,False,2,True,1
599,10,False,False,3,True,1
600,2,False,False,2,True,1
601,2,False,False,2,True,1
602,2,True,False,2,True,1
603,2,False,False,2,True,1
604,8,False,False,3,True,1
605,1,False,False,1,False,1
606,86,True,False,21,False,1
607,8,False,False,4,False,1
608,1,False,False,1,False,1
609,102,False,False,11,False,1
610,1,False,False,1,False,1
611,2,False,False,2,True,1
612,2,False,False,2,True,1
613,1,False,False,1,False,1
614,1,False,False,1,False,1
615,2,False,False,2,True,1
616,2,False,False,2,True,1
617,1,False,False,1,False,1
618,2,False,False,2,True,1
619,2,False,False,2,True,1
620,2,False,False,2,True,1
621,14,True,False,7,False,1
622,1,False,False,1,False,1
623,8,False,False,4,False,1
624,2,True,False,2,True,1
625,2,False,False,2,True,1
626,1,False,False,1,False,1
627,2,False,False,2,True,1
628,1,False,False,1,False,1
629,2,False,False,2,True,1
630,4,False,False,3,True,1
631,1,False,False,1,False,1
632,2,False,False,2,True,1
633,1,False,False,1,False,1
634,2,False,False,2,True,1
635,2,True,False,2,True,1
636,2,False,False,2,True,1
637,2,False,False,2,True,1
638,2136,True,False,61,False,1
639,1,False,False,1,False,1
640,2,False,False,2,True,1
641,1,False,False,1,False,1
642,2,True,False,2,True,1
643,478,True,False,43,False,1
644,4,False,False,3,True,1
645,2,False,False,2,True,1
646,2,False,False,2,True,1
647,2,False,False,2,True,1
648,2,False,False,2,True,1
649,1,False,False,1,False,1
650,1,False,False,1,False,1
651,1,False,False,1,False,1
652,1,False,False,1,False,1
653,1,False,False,1,False,1
654,1,False,False,1,False,1
655,1,False,False,1,False,1
656,1,False,False,1,False,1
657,2,False,False,2,True,1
658,2,False,False,2,True,1
659,4,False,False,3,True,1
660,2,False,False,2,True,1
661,2,True,False,2,True,1
662,1,False,False,1,False,1
663,2,False,False,2,True,1
664,2,False,False,2,True,1
665,2,False,False,2,True,1
666,1,False,False,1,False,1
667,1,False,False,1,False,1
668,2,False,False,2,True,1
669,8,False,False,5,False,1
670,2,False,False,2,True,1
671,2,False,False,2,True,1
672,2,False,False,2,True,1
673,2,False,False,2,True,1
674,2,False,False,2,True,1
675,1,False,False,1,False,1
676,2,False,False,2,True,1
677,1,False,False,1,False,1
678,1,False,False,1,False,1
679,2,True,False,2,True,1
680,2,False,False,2,True,1
681,6,True,True,4,True,1
682,1,False,False,1,False,1
683,4,False,False,3,True,1
684,1,False,False,1,False,1
685,6,True,False,3,True,1
686,2,False,False,2,True,1
687,2,False,False,2,True,1
688,2,False,False,2,True,1
689,1,False,False,1,False,1
690,1,False,False,1,False,1
691,2,False,False,2,True,1
692,2,False,False,2,True,1
693,1,False,False,1,False,1
694,1,False,False,1,False,1
695,1,False,False,1,False,1
696,1,False,False,1,False,1
697,1,False,False,1,False,1
698,1,False,False,1,False,1
699,1,False,False,1,False,1
700,2,False,False,2,True,1
701,1,False,False,1,False,1
702,2,False,False,2,True,1
703,1,False,False,1,False,1
704,1,False,False,1,False,1
705,1,False,False,1,False,1
706,2,False,False,2,True,1
707,50,False,False,11,False,1
708,1,False,False,1,False,1
709,1,False,False,1,False,1
710,2,False,False,2,True,1
711,2,True,False,2,True,1
712,1,False,False,1,False,1
713,1,False,False,1,False,1
714,2,False,False,2,True,1
715,2,False,False,2,True,1
716,2,False,False,2,True,1
717,2,False,False,2,True,1
718,1,False,False,1,False,1
719,2,False,False,2,True,1
720,92,False,False,10,False,1
721,1,False,False,1,False,1
722,2,False,False,2,True,1
723,2,False,False,2,True,1
724,1,False,False,1,False,1
725,1,False,False,1,False,1
726,14,False,False,6,False,1
727,1,False,False,1,False,1
728,2,False,False,2,True,1
729,1,False,False,1,False,1
730,1,False,False,1,False,1
731,1,False,False,1,False,1
732,1,False,False,1,False,1
733,8,False,False,4,True,1
734,1,False,False,1,False,1
735,2,False,False,2,True,1
736,1,False,False,1,False,1
737,2,False,False,2,True,1
738,1,False,False,1,False,1
739,38,False,False,7,False,1
740,2,True,False,2,True,1
741,1,False,False,1,False,1
742,2,False,False,2,True,1
743,2,True,False,2,True,1
744,2,False,False,2,True,1
745,2,False,False,2,True,1
746,2,False,False,2,True,1
747,4,False,False,3,True,1
748,1,False,False,1,False,1
749,2,False,False,2,True,1
750,1,False,False,1,False,1
751,1,False,False,1,False,1
752,2,False,False,2,True,1
753,1,False,False,1,False,1
754,2,False,False,2,True,1
755,16,True,False,6,False,1
756,2,False,False,2,True,1
757,714,True,False,45,False,1
758,62,False,False,7,False,1
759,6,False,False,3,True,1
760,2,False,False,2,True,1
761,1,False,False,1,False,1
762,1,False,False,1,False,1
763,1,False,False,1,False,1
764,2,False,False,2,True,1
765,2,False,False,2,True,1
766,10,False,False,5,False,1
767,4,False,False,3,True,1
768,28,False,False,5,False,1
769,6,False,False,4,True,1
770,2,False,False,2,True,1
771,1,False,False,1,False,1
772,1,False,False,1,False,1
773,4,True,False,3,True,1
774,1,False,False,1,False,1
775,2,False,False,2,True,1
776,1,False,False,1,False,1
777,1,False,False,1,False,1
778,1,False,False,1,False,1
779,1,False,False,1,False,1
780,2,False,False,2,True,1
781,2,False,False,2,True,1
782,2,False,False,2,True,1
783,1,False,False,1,False,1
784,1,False,False,1,False,1
785,1,False,False,1,False,1
786,2,False,False,2,True,1
787,2,False,False,2,True,1
788,1,False,False,1,False,1
789,1,False,False,1,False,1
790,2,True,False,2,True,1
791,2,False,False,2,True,1
792,4,False,False,3,True,1
793,1,False,False,1,False,1
794,1,False,False,1,False,1
795,4,False,False,3,True,1
796,10,False,False,3,True,1
797,2,False,False,2,True,1
798,2,False,False,2,True,1
799,1,False,False,1,False,1
800,2,False,False,2,True,1
801,2,False,False,2,True,1
802,2,False,False,2,True,1
803,2,False,False,2,True,1
804,4,False,False,3,True,1
805,1,False,False,1,False,1
806,1,False,False,1,False,1
807,1,False,False,1,False,1
808,2,False,False,2,True,1
809,1,False,False,1,False,1
810,2,False,False,2,True,1
811,2,False,False,2,True,1
812,44,False,False,8,False,1
813,1,False,False,1,False,1
814,8,False,False,4,False,1
815,1,False,False,1,False,1
816,1,False,False,1,False,1
817,2,False,False,2,True,1
818,114,True,False,17,False,1
819,2,True,False,2,True,1
820,1,False,False,1,False,1
821,1,False,False,1,False,1
822,1,False,False,1,False,1
823,2,False,False,2,True,1
824,1,False,False,1,False,1
825,2,False,False,2,True,1
826,2,True,False,2,True,1
827,2,False,False,2,True,1
828,46,False,False,7,False,1
829,2,False,False,2,True,1
830,62,False,False,6,False,1
831,6,False,False,4,True,1
832,2,False,False,2,True,1
833,4,True,False,3,True,1
834,2,False,False,2,True,1
835,1,False,False,1,False,1
836,1,False,False,1,False,1
837,2,False,False,2,True,1
838,2,False,False,2,True,1
839,6,False,False,3,True,1
840,10,False,False,4,True,1
841,4,False,False,3,True,1
842,2,False,False,2,True,1
843,1,False,False,1,False,1
844,14,False,False,5,False,1
845,2,False,False,2,True,1
846,2,False,False,2,True,1
847,14,False,False,4,False,1
848,6,False,False,3,True,1
849,2,False,False,2,True,1
850,2,False,False,2,True,1
851,1,False,False,1,False,1
852,1,False,False,1,False,1
853,2,True,False,2,True,1
854,64,True,False,17,False,1
855,2,False,False,2,True,1
856,2,False,False,2,True,1
857,2,False,False,2,True,1
858,2,False,False,2,True,1
859,2,True,False,2,True,1
860,32,False,False,6,False,1
861,2,False,False,2,True,1
862,2,False,False,2,True,1
863,2,False,False,2,True,1
864,4,False,False,3,True,1
865,1,False,False,1,False,1
866,8,False,False,3,True,1
867,2,False,False,2,True,1
868,1,False,False,1,False,1
869,176,True,False,29,False,1
870,2,False,False,2,True,1
871,10,False,False,5,True,1
872,2,False,False,2,True,1
873,1,False,False,1,False,1
874,1,False,False,1,False,1
875,1,False,False,1,False,1
876,1,False,False,1,False,1
877,6,False,False,3,True,1
878,2,False,False,2,True,1
879,1,False,False,1,False,1
880,1,False,False,1,False,1
881,2,False,False,2,True,1
882,6,False,False,4,True,1
883,4,True,False,3,True,1
884,1,False,False,1,False,1
885,2,False,False,2,True,1
886,1,False,False,1,False,1
887,1,False,False,1,False,1
888,1,False,False,1,False,1
889,2,False,False,2,True,1
890,1,False,False,1,False,1
891,1,False,False,1,False,1
892,2,False,False,2,True,1
893,2,False,False,2,True,1
894,1,False,False,1,False,1
895,2,False,False,2,True,1
896,50,True,False,11,False,1
897,1,False,False,1,False,1
898,4,False,False,3,True,1
899,86,False,False,11,False,1
900,8,False,False,3,True,1
901,1,False,False,1,False,1
902,6,False,False,4,False,1
903,1,False,False,1,False,1
904,2,True,False,2,True,1
905,1,False,False,1,False,1
906,2,False,False,2,True,1
907,2,False,False,2,True,1
908,1,False,False,1,False,1
909,16,True,False,9,False,1
910,1,False,False,1,False,1
911,6,False,False,3,True,1
912,2,False,False,2,True,1
913,2,False,False,2,True,1
914,1,False,False,1,False,1
915,10,False,False,5,False,1
916,16,False,False,5,False,1
917,2,False,False,2,True,1
918,186,True,False,25,False,1
919,1,False,False,1,False,1
920,1,False,False,1,False,1
921,34,False,False,5,False,1
922,1,False,False,1,False,1
923,2,False,False,2,True,1
924,1,False,False,1,False,1
925,2,False,False,2,True,1
926,12,False,False,4,False,1
927,1,False,False,1,False,1
928,1,False,False,1,False,1
929,2,False,False,2,True,1
930,4,False,False,3,True,1
931,2,False,False,2,True,1
932,2,False,False,2,True,1
933,1,False,False,1,False,1
934,1,False,False,1,False,1
935,2,False,False,2,True,1
936,1,False,False,1,False,1
937,2,False,False,2,True,1
938,1,False,False,1,False,1
939,34,True,False,9,False,1
940,2,False,False,2,True,1
941,2,False,False,2,True,1
942,2,False,False,2,True,1
943,1,False,False,1,False,1
944,1,False,False,1,False,1
945,1,False,False,1,False,1
946,1,False,False,1,False,1
947,2,False,False,2,True,1
948,1,False,False,1,False,1
949,1,False,False,1,False,1
950,14,False,False,3,True,1
951,1,False,False,1,False,1
952,2,True,False,2,True,1
953,1,False,False,1,False,1
954,2,True,False,2,True,1
955,1,False,False,1,False,1
956,1,False,False,1,False,1
957,1,False,False,1,False,1
958,2,False,False,2,True,1
959,2,False,False,2,True,1
960,2,False,False,2,True,1
961,1,False,False,1,False,1
962,1,False,False,1,False,1
963,1,False,False,1,False,1
964,6,False,False,3,True,1
965,2,False,False,2,True,1
966,26,True,False,10,False,1
967,2,False,False,2,True,1
968,2,False,False,2,True,1
969,1,False,False,1,False,1
970,1,False,False,1,False,1
971,1,False,False,1,False,1
972,34,True,False,8,False,1
973,1,False,False,1,False,1
974,2,False,False,2,True,1
975,2,False,False,2,True,1
976,1,False,False,1,False,1
977,2,False,False,2,True,1
978,2,False,False,2,True,1
979,2,False,False,2,True,1
980,1,False,False,1,False,1
981,1,False,False,1,False,1
982,1,False,False,1,False,1
983,2,False,False,2,True,1
984,8,False,False,4,True,1
985,1,False,False,1,False,1
986,2,False,False,2,True,1
987,1,False,False,1,False,1
988,2,False,False,2,True,1
989,1,False,False,1,False,1
990,1,False,False,1,False,1
991,2,False,False,2,True,1
992,2,False,False,2,True,1
993,1,False,False,1,False,1
994,2,False,False,2,True,1
995,1,False,False,1,False,1
996,1,False,False,1,False,1
