,walk_length,in_giant_component,started_in_2core,distinct_sites,is_retroceding,c
1464,2,True,True,2,True,15
1465,4,True,True,3,True,15
1466,76,True,True,69,False,15
1467,1852,True,True,831,False,15
1468,4964,True,True,993,False,15
1469,292,True,True,223,False,15
1470,2044,True,True,872,False,15
1471,526,True,True,381,False,15
1472,650,True,True,444,False,15
1473,2227,True,True,881,False,15
1474,22,True,True,20,False,15
1475,784,True,True,521,False,15
1476,982,True,True,596,False,15
1477,134,True,True,120,False,15
1478,299,True,True,240,False,15
1479,695,True,True,481,False,15
1480,715,True,True,485,False,15
1481,104,True,True,93,False,15
1482,2365,True,True,890,False,15
1483,813,True,True,545,False,15
1484,148,True,True,128,False,15
1485,910,True,True,577,False,15
1486,186,True,True,161,False,15
1487,94,True,True,88,False,15
1488,18,True,True,17,False,15
1489,327,True,True,245,False,15
1490,189,True,True,160,False,15
1491,144,True,True,122,False,15
1492,39,True,True,36,False,15
1493,402,True,True,327,False,15
1494,149,True,True,132,False,15
1495,2,True,True,2,True,15
1496,639,True,True,443,False,15
1497,37,True,True,33,False,15
1498,850,True,True,547,False,15
1499,663,True,True,479,False,15
1500,1849,True,True,831,False,16
1501,2226,True,True,878,False,16
1502,693,True,True,463,False,16
1503,3244,True,True,959,False,16
1504,3697,True,True,980,False,16
1505,304,True,True,243,False,16
1506,3220,True,True,956,False,16
1507,689,True,True,462,False,16
1508,676,True,True,474,False,16
1509,1077,True,True,614,False,16
1510,707,True,True,481,False,16
1511,69,True,True,67,False,16
1512,276,True,True,226,False,16
1513,3115,True,True,957,False,16
1514,2227,True,True,876,False,16
1515,2533,True,True,906,False,16
1516,154,True,True,128,False,16
1517,275,True,True,226,False,16
1518,2,True,True,2,True,16
1519,1101,True,True,654,False,16
1520,1612,True,True,791,False,16
1521,153,True,True,132,False,16
1522,665,True,True,461,False,16
1523,1112,True,True,656,False,16
1524,861,True,True,556,False,16
1525,408,True,True,310,False,16
1526,3104,True,True,928,False,16
1527,287,True,True,236,False,16
1528,547,True,True,390,False,16
1529,896,True,True,573,False,16
1530,1044,True,True,634,False,16
1531,1547,True,True,741,False,16
1532,205,True,True,174,False,16
1533,673,True,True,475,False,16
1534,459,True,True,357,False,16
1535,33,True,True,33,False,16
1536,1047,True,True,612,False,16
1537,448,True,True,338,False,16
1538,231,True,True,197,False,16
1539,776,True,True,514,False,16
1540,23,True,True,23,False,16
1541,98,True,True,90,False,16
1542,657,True,True,465,False,16
1543,162,True,True,147,False,16
1544,42,True,True,40,False,16
1545,195,True,True,163,False,16
1546,4493,True,True,983,False,16
1547,658,True,True,455,False,16
1548,2,True,True,2,True,16
1549,225,True,True,197,False,16
1550,347,True,True,276,False,16
1551,1189,True,True,663,False,16
1552,720,True,True,484,False,16
1553,2985,True,True,937,False,16
1554,1967,True,True,850,False,16
1555,8,True,True,8,False,16
1556,3222,True,True,961,False,16
1557,2,True,True,2,True,16
1558,1190,True,True,661,False,16
1559,1392,True,True,718,False,16
1560,1188,True,True,670,False,16
1561,866,True,True,566,False,16
1562,295,True,True,245,False,16
1563,115,True,True,106,False,16
1564,446,True,True,351,False,16
1565,3842,True,True,973,False,16
1566,275,True,True,227,False,16
1567,1093,True,True,633,False,16
1568,457,True,True,342,False,16
1569,125,True,True,109,False,16
1570,459,True,True,347,False,16
1571,110,True,True,99,False,16
1572,238,True,True,193,False,16
1573,750,True,True,514,False,16
1574,268,True,True,217,False,16
1575,1621,True,True,799,False,16
1576,218,True,True,191,False,16
1577,1623,True,True,790,False,16
1578,1969,True,True,857,False,16
1579,4392,True,True,985,False,16
1580,2,True,True,2,True,16
1581,643,True,True,446,False,16
1582,88,True,True,84,False,16
1583,444,True,True,343,False,16
1584,871,True,True,537,False,16
1585,663,True,True,456,False,16
1586,85,True,True,78,False,16
1587,4,True,True,4,False,16
1588,1858,True,True,838,False,16
1589,1714,True,True,802,False,16
1590,394,True,True,308,False,16
1591,953,True,True,562,False,16
1592,935,True,True,602,False,16
1593,750,True,True,516,False,16
1594,879,True,True,546,False,16
1595,950,True,True,587,False,16
1596,4769,True,True,989,False,16
1597,8357,True,True,999,False,16
1598,583,True,True,418,False,16
1599,1330,True,True,710,False,16
1600,244,True,True,210,False,17
1601,641,True,True,443,False,17
1602,846,True,True,547,False,17
1603,1229,True,True,691,False,17
1604,209,True,True,176,False,17
1605,190,True,True,171,False,17
1606,789,True,True,532,False,17
1607,478,True,True,348,False,17
1608,434,True,True,332,False,17
1609,708,True,True,495,False,17
1610,310,True,True,251,False,17
1611,678,True,True,471,False,17
1612,6,True,True,4,False,17
1613,20,True,True,19,False,17
1614,740,True,True,511,False,17
1615,594,True,True,438,False,17
1616,415,True,True,321,False,17
1617,844,True,True,546,False,17
1618,1308,True,True,699,False,17
1619,268,True,True,229,False,17
1620,8,True,True,8,False,17
1621,45,True,True,45,False,17
1622,2463,True,True,902,False,17
1623,469,True,True,362,False,17
1624,570,True,True,404,False,17
1625,1322,True,True,700,False,17
1626,456,True,True,355,False,17
1627,1464,True,True,740,False,17
1628,144,True,True,123,False,17
1629,633,True,True,461,False,17
1630,123,True,True,106,False,17
1631,719,True,True,495,False,17
1632,4,True,True,3,True,17
1633,482,True,True,372,False,17
1634,1432,True,True,713,False,17
1635,350,True,True,276,False,17
1636,642,True,True,452,False,17
1637,39,True,True,31,False,17
1638,2,True,True,2,True,17
1639,772,True,True,522,False,17
1640,864,True,True,548,False,17
1641,356,True,True,294,False,17
1642,1679,True,True,821,False,17
1643,806,True,True,529,False,17
1644,678,True,True,465,False,17
1645,798,True,True,532,False,17
1646,2181,True,True,888,False,17
1647,2445,True,True,911,False,17
1648,627,True,True,441,False,17
1649,285,True,True,238,False,17
1650,1103,True,True,624,False,17
1651,1884,True,True,825,False,17
1652,403,True,True,314,False,17
1653,237,True,True,198,False,17
1654,2701,True,True,924,False,17
1655,880,True,True,561,False,17
1656,642,True,True,455,False,17
1657,1175,True,True,681,False,17
1658,1085,True,True,647,False,17
1659,266,True,True,231,False,17
1660,2376,True,True,900,False,17
1661,495,True,True,356,False,17
1662,588,True,True,421,False,17
1663,310,True,True,250,False,17
1664,1703,True,True,797,False,17
1665,463,True,True,360,False,17
1666,689,True,True,478,False,17
1667,3336,True,True,955,False,17
1668,2,True,True,2,True,17
1669,3717,True,True,968,False,17
1670,2214,True,True,871,False,17
1671,1280,True,True,718,False,17
1672,432,True,True,341,False,17
1673,1176,True,True,665,False,17
1674,120,True,True,107,False,17
1675,1447,True,True,741,False,17
1676,143,True,True,121,False,17
1677,713,True,True,503,False,17
1678,1326,True,True,710,False,17
1679,683,True,True,482,False,17
1680,91,True,True,82,False,17
1681,181,True,True,157,False,17
1682,1463,True,True,728,False,17
1683,91,True,True,82,False,17
1684,197,True,True,175,False,17
1685,1642,True,True,796,False,17
1686,1261,True,True,710,False,17
1687,652,True,True,474,False,17
1688,2,True,True,2,True,17
1689,2,True,True,2,True,17
1690,1341,True,True,708,False,17
1691,923,True,True,578,False,17
1692,709,True,True,468,False,17
1693,3080,True,True,941,False,17
1694,2,True,True,2,True,17
1695,2301,True,True,888,False,17
1696,1691,True,True,797,False,17
1697,676,True,True,468,False,17
1698,349,True,True,295,False,17
1699,250,True,True,206,False,17
1700,86,True,True,81,False,18
1701,1269,True,True,706,False,18
1702,911,True,True,586,False,18
1703,815,True,True,533,False,18
1704,1285,True,True,716,False,18
1705,982,True,True,600,False,18
1706,182,True,True,159,False,18
1707,1617,True,True,785,False,18
1708,1217,True,True,657,False,18
1709,2127,True,True,854,False,18
1710,548,True,True,394,False,18
1711,941,True,True,597,False,18
1712,581,True,True,409,False,18
1713,1040,True,True,623,False,18
1714,1150,True,True,663,False,18
1715,157,True,True,137,False,18
1716,1655,True,True,782,False,18
1717,61,True,True,59,False,18
1718,16,True,True,14,False,18
1719,182,True,True,158,False,18
1720,2160,True,True,879,False,18
1721,230,True,True,199,False,18
1722,1171,True,True,686,False,18
1723,67,True,True,64,False,18
1724,1661,True,True,772,False,18
1725,618,True,True,454,False,18
1726,3086,True,True,943,False,18
1727,2396,True,True,883,False,18
1728,907,True,True,559,False,18
1729,366,True,True,290,False,18
1730,127,True,True,112,False,18
1731,2408,True,True,890,False,18
1732,2,True,True,2,True,18
1733,2065,True,True,859,False,18
1734,1316,True,True,704,False,18
1735,682,True,True,467,False,18
1736,248,True,True,209,False,18
1737,34,True,True,31,False,18
1738,1153,True,True,665,False,18
1739,3977,True,True,976,False,18
1740,1281,True,True,698,False,18
1741,648,True,True,457,False,18
1742,1240,True,True,683,False,18
1743,317,True,True,257,False,18
1744,23,True,True,21,False,18
1745,191,True,True,163,False,18
1746,909,True,True,593,False,18
1747,786,True,True,531,False,18
1748,76,True,True,66,False,18
1749,447,True,True,352,False,18
1750,1579,True,True,772,False,18
1751,1050,True,True,636,False,18
1752,800,True,True,532,False,18
1753,346,True,True,267,False,18
1754,522,True,True,391,False,18
1755,1016,True,True,602,False,18
1756,2620,True,True,918,False,18
1757,1468,True,True,748,False,18
1758,1059,True,True,638,False,18
1759,277,True,True,231,False,18
1760,114,True,True,102,False,18
1761,713,True,True,494,False,18
1762,1556,True,True,765,False,18
1763,398,True,True,308,False,18
1764,449,True,True,349,False,18
1765,3897,True,True,980,False,18
1766,374,True,True,303,False,18
1767,784,True,True,528,False,18
1768,492,True,True,371,False,18
1769,146,True,True,133,False,18
1770,2405,True,True,913,False,18
1771,946,True,True,593,False,18
1772,901,True,True,576,False,18
1773,86,True,True,79,False,18
1774,4439,True,True,981,False,18
1775,381,True,True,289,False,18
1776,353,True,True,278,False,18
1777,166,True,True,145,False,18
1778,364,True,True,295,False,18
1779,2266,True,True,887,False,18
1780,147,True,True,127,False,18
1781,13,True,True,13,False,18
1782,2060,True,True,849,False,18
1783,2428,True,True,884,False,18
1784,607,True,True,436,False,18
1785,52,True,True,47,False,18
1786,353,True,True,284,False,18
1787,163,True,True,149,False,18
1788,361,True,True,290,False,18
1789,1529,True,True,766,False,18
1790,343,True,True,262,False,18
1791,2310,True,True,883,False,18
1792,539,True,True,401,False,18
1793,2545,True,True,909,False,18
1794,559,True,True,406,False,18
1795,4752,True,True,991,False,18
1796,2258,True,True,875,False,18
1797,498,True,True,380,False,18
1798,414,True,True,317,False,18
1799,238,True,True,201,False,18
1800,1321,True,True,727,False,19
1801,1359,True,True,727,False,19
1802,1691,True,True,784,False,19
1803,636,True,True,445,False,19
1804,8,True,True,8,False,19
1805,760,True,True,510,False,19
1806,288,True,True,238,False,19
1807,608,True,True,436,False,19
1808,1643,True,True,804,False,19
1809,578,True,True,436,False,19
1810,670,True,True,468,False,19
1811,2366,True,True,888,False,19
1812,1216,True,True,686,False,19
1813,732,True,True,479,False,19
1814,900,True,True,563,False,19
1815,310,True,True,253,False,19
1816,84,True,True,79,False,19
1817,960,True,True,608,False,19
1818,1140,True,True,638,False,19
1819,2730,True,True,929,False,19
1820,560,True,True,415,False,19
1821,2,True,True,2,True,19
1822,1753,True,True,796,False,19
1823,2293,True,True,900,False,19
1824,1236,True,True,682,False,19
1825,42,True,True,38,False,19
1826,180,True,True,150,False,19
1827,690,True,True,485,False,19
1828,319,True,True,264,False,19
1829,760,True,True,524,False,19
1830,753,True,True,514,False,19
1831,465,True,True,367,False,19
1832,1166,True,True,666,False,19
1833,669,True,True,480,False,19
1834,305,True,True,246,False,19
1835,2117,True,True,866,False,19
1836,2773,True,True,931,False,19
1837,1869,True,True,844,False,19
1838,1694,True,True,788,False,19
1839,1147,True,True,667,False,19
1840,152,True,True,131,False,19
1841,98,True,True,90,False,19
1842,367,True,True,301,False,19
1843,27,True,True,27,False,19
1844,33,True,True,32,False,19
1845,501,True,True,381,False,19
1846,4461,True,True,985,False,19
1847,5722,True,True,998,False,19
1848,683,True,True,474,False,19
1849,259,True,True,221,False,19
1850,740,True,True,511,False,19
1851,2311,True,True,883,False,19
1852,2,True,True,2,True,19
1853,1812,True,True,834,False,19
1854,2952,True,True,939,False,19
1855,2099,True,True,869,False,19
1856,2100,True,True,861,False,19
1857,4014,True,True,972,False,19
1858,723,True,True,499,False,19
1859,1835,True,True,821,False,19
1860,380,True,True,314,False,19
1861,1295,True,True,709,False,19
1862,38,True,True,37,False,19
1863,1466,True,True,743,False,19
1864,279,True,True,231,False,19
1865,4054,True,True,978,False,19
1866,494,True,True,390,False,19
1867,681,True,True,476,False,19
1868,116,True,True,108,False,19
1869,256,True,True,224,False,19
1870,2826,True,True,932,False,19
1871,693,True,True,494,False,19
1872,1413,True,True,757,False,19
1873,773,True,True,523,False,19
1874,3006,True,True,940,False,19
1875,567,True,True,407,False,19
1876,2250,True,True,885,False,19
1877,255,True,True,217,False,19
1878,1339,True,True,722,False,19
1879,302,True,True,246,False,19
1880,258,True,True,211,False,19
1881,2152,True,True,858,False,19
1882,2102,True,True,876,False,19
1883,1146,True,True,681,False,19
1884,1415,True,True,758,False,19
1885,484,True,True,359,False,19
1886,552,True,True,416,False,19
1887,481,True,True,351,False,19
1888,2,True,True,2,True,19
1889,268,True,True,230,False,19
1890,2109,True,True,864,False,19
1891,760,True,True,510,False,19
1892,1248,True,True,677,False,19
1893,111,True,True,102,False,19
1894,112,True,True,101,False,19
1895,1222,True,True,695,False,19
1896,2757,True,True,921,False,19
1897,52,True,True,46,False,19
1898,1620,True,True,788,False,19
1899,524,True,True,387,False,19
1900,2105,True,True,869,False,20
1901,4236,True,True,977,False,20
1902,3405,True,True,967,False,20
1903,2244,True,True,878,False,20
1904,74,True,True,65,False,20
1905,2061,True,True,849,False,20
1906,285,True,True,233,False,20
1907,683,True,True,466,False,20
1908,615,True,True,443,False,20
1909,1129,True,True,654,False,20
1910,219,True,True,184,False,20
1911,54,True,True,49,False,20
1912,376,True,True,306,False,20
1913,1545,True,True,765,False,20
1914,1448,True,True,745,False,20
1915,2,True,True,2,True,20
1916,447,True,True,344,False,20
1917,1057,True,True,626,False,20
1918,16,True,True,15,False,20
1919,288,True,True,240,False,20
1920,2,True,True,2,True,20
1921,2,True,True,2,True,20
1922,101,True,True,86,False,20
1923,753,True,True,500,False,20
1924,1139,True,True,667,False,20
1925,639,True,True,446,False,20
1926,1745,True,True,795,False,20
1927,99,True,True,92,False,20
1928,72,True,True,65,False,20
1929,170,True,True,152,False,20
1930,2,True,True,2,True,20
1931,130,True,True,120,False,20
1932,2030,True,True,862,False,20
1933,141,True,True,121,False,20
1934,856,True,True,551,False,20
1935,82,True,True,78,False,20
1936,919,True,True,586,False,20
1937,984,True,True,609,False,20
1938,2,True,True,2,True,20
1939,89,True,True,80,False,20
1940,2,True,True,2,True,20
1941,999,True,True,631,False,20
1942,1099,True,True,654,False,20
1943,430,True,True,348,False,20
1944,2,True,True,2,True,20
1945,406,True,True,323,False,20
1946,67,True,True,64,False,20
1947,3034,True,True,946,False,20
1948,406,True,True,316,False,20
1949,1055,True,True,632,False,20
1950,1135,True,True,672,False,20
1951,72,True,True,64,False,20
1952,2,True,True,2,True,20
1953,625,True,True,456,False,20
1954,430,True,True,331,False,20
1955,867,True,True,582,False,20
1956,29,True,True,28,False,20
1957,217,True,True,183,False,20
1958,1309,True,True,725,False,20
1959,114,True,True,99,False,20
1960,546,True,True,414,False,20
1961,785,True,True,524,False,20
1962,1261,True,True,682,False,20
1963,2457,True,True,889,False,20
1964,174,True,True,156,False,20
1965,1474,True,True,745,False,20
1966,2254,True,True,882,False,20
1967,2194,True,True,893,False,20
1968,804,True,True,532,False,20
1969,172,True,True,156,False,20
1970,2,True,True,2,True,20
1971,108,True,True,100,False,20
1972,1051,True,True,636,False,20
1973,3076,True,True,942,False,20
1974,271,True,True,224,False,20
1975,904,True,True,586,False,20
1976,1537,True,True,771,False,20
1977,2192,True,True,863,False,20
1978,3792,True,True,977,False,20
1979,2134,True,True,864,False,20
1980,331,True,True,269,False,20
1981,5,True,True,5,False,20
1982,4341,True,True,983,False,20
1983,996,True,True,599,False,20
1984,916,True,True,564,False,20
1985,1430,True,True,741,False,20
1986,2722,True,True,938,False,20
1987,3594,True,True,963,False,20
1988,75,True,True,69,False,20
1989,1209,True,True,689,False,20
1990,1247,True,True,692,False,20
1991,352,True,True,292,False,20
1992,173,True,True,145,False,20
1993,270,True,True,220,False,20
1994,578,True,True,433,False,20
1995,629,True,True,451,False,20
1996,72,True,True,62,False,20
1997,331,True,True,263,False,20
1998,934,True,True,579,False,20
1999,459,True,True,350,False,20
